Dokumen,Topik 1,Topik 2,Topik 3,Topik 4,Topik 5,Topik 6,Label,Cluster
abstrak fasilitas gedung sekolah sarana mempengaruhi perkembangan pendidikan pemerintah tahunnya menganggarkan dana kepentingan sekolah menunjang pendidikan dinas pendidikan salah instansi menjalankan program pemerintah bidang pendidikan salah satunya bantuan rehabilitasi gedung sekolah fasilitasnya penentuan bantuan dibutuhkan data sekolah mengajukan bantuan proses seleksi dinas pendidikan bangkalan manual proses seleksi sasarannya penerimaan bantuan kriteria kondisi gedung fasilitas perlengkapan sekolah dimana hasil diurutkan berdasarkan nilai tertinggi penelitian metode multi atribute global inference of quality magiq proses perangkingan hasil pengujian sistem pendukung keputusan magiq diperoleh hasil perbandingan nilai rangking nilai rangking kunci rehabilitasi spk multi atribute global inference of quality magiq,0.0011822356933899045,0.001182086103494241,0.27272977627872647,0.001182081379842183,0.7225415405142992,0.0011822800302481089,RPL,2
bentuk essay uraian kesulitan tersendiri mengoreksi essay bervariasi tergantung tingkat pemahaman materi penelitian sistem penilaian essay otomatis tik algoritma winnowing membandingkan penelitian algoritma winnowing proses membedakan penelitian penelitian diterapkan penelitian metode winnowing proses menghilangkan stopword removal proses stemming proses diduga proses proses diterapkan penelitian menghilangkan stopword removal menghilangkan dianggap mengulang batas ditentukan perbedaan proses dasar pengujian proses cepat hasil pengujian sistem algoritma winnowig perbedaan proses hasil pengujian ratarata nilai kemiripan penelitian penambahan proses preprocessing data penghilangkan proses stemming ratarata kemiripan perbedaan proses dianggap nilai ratarata kemiripan perbandingan ratarata berdasarkan proses stemming didapatkan s peneliti melibatkan proses stemming hasil s kunci preprocessing stopword removal stemming winnowing,0.0007486133904412747,0.0007485840962841048,0.5078327946793537,0.4891726838951536,0.0007487110134200231,0.0007486129253472793,RPL,0
tingkat kehilangan air pdam pamekasan kecamatan pademawu tahunya meningkat minimnya sumber air bahan baku banyaknya kehilangan air sehinggan distribusi air berkurang pemasalah pdam pamekasan kecamatan pademawu kehilangan air disebabkan factor fisik non fisik komersial kehilangan air fisik diakibatkan factorfaktor teknis perpipaan kehilangan air non fisikomersial disebabkan factorfaktor non teknis kesalahan penanganan data kesalahan pembacaan meteran memprediksi tingkat kehilangan air water losses pdam pamekasan kecamatan pademawu dilakukanlah analisis pemodelan sistem dinamik memprediksi tingkat kehilangan air berdarkan uji coba skenario skenario penggantian diameter menekan kehilangan air fisik perbulanya skenario pengurangan debit aliran pipa skenario penggabungan skenario menekan hasil pemodelan dijadikan acuan kebijakan pdam,0.0011418183654354286,0.001141676870590883,0.0011418188131016394,0.001141717986776012,0.9942912973262468,0.001141670637849254,RPL,2
balai latihan kerja blk salah instrument pengembangan sumber daya manusia diharapkan mentransfer pengetahuan ketrampilan etos kerja produktifblk salah solusi meningkatkan kualitas tenaga kerja masyarakat memiliki tingkat pendidikan setara sltp smayang memiliki keterampilan rendah melanjutkan jenjang pendidikan sulitnya menentukan kemampuan dimiliki individu menyebabkan peserta pelatihan kerja mengoptimalkan keahliannya dibutuhkan sistem membantu menentukan keahlian tekuni tujuan pekerjaan membuka lapangan kerja dicapai penggunaan metode simple additive weighting saw salah solusi penentuan jenjang kompetensi peserta pelatihan kerja diterapkannya elearning diharapkan peserta pelatihan mudah transaksi materi pelaksanaan ujian hasil pengujian sistem pembuatan aplikasi metode saw tingkat akurasi data pembanding manual kunci aplikasi elearning saw pelatihan kerja blk,0.4075055853284649,0.0012407460140730115,0.0012412130584981743,0.0012408572997957626,0.5875305306252798,0.0012410676738882384,RPL,2
salah pendapatan daerah sektor pariwisata pariwisata industri hidup berkembang tahunnya sumenep memiliki keindahan alam kekayaan budaya nilai sejarah penjajahan belanda kerajaan sumenep warga sumenep ramah bersahabat mendukung menjadikan kota sumenep kota pariwisata wisatawan lokal non lokal manca negara wisatawan daerah madura kesulitan memilih wisata sesuai kriteria penelitian sistem pendukung keputusan memilih wisata sumenep hasil penelitian perangkingan wisata metode analitical hierarchy process ahp perangkingan berdasarkan tingkat kepentingan diterapkannya sistem pendukung keputusan diharapkan wisatawan rekomendasi wisata,0.9953956824773538,0.0009208437765928618,0.000920869958926237,0.0009208555159321886,0.00092085920388584,0.0009208890673090769,RPL,1
analisa tingkat penerimaan media pembelajaran elearning technology acceptance model tam verdina apriliana elfa sari pembimbing andharini dwi c skom mkom pembimbing rika yunitarini st mt abstrak media pembelajaran elektronik dunia pendidikan elearning elearning alat bantu proses belajar mengajar bentuk digital dimana siswa guru menggunakannya dimanapun online keberhasilan penggunaan metode belajar mudah sikap perilaku penerimaan siswa guru media pembelajaran elearning model technology acceptance model tam kalibrasi kebenaran nilai pengaruh faktorfaktor model tam penelitian survey siswa guru proses pengajaran elearning metode delphi faktorfaktor berpengaruh list kusioner pengukuran model tam pengolahan data structural equation model sem hasil pemodelan tam tingkat penerimaan media pembelajaran elearning signifikan positif faktorfaktor konfirmatori mempengaruhi tingkat penerimaan elearning bahasa madura valid aktualisasi penggunaan variabilitas persepsi kemudahankegunaansikap minat pengguna elearning nilai kontribusi kunci elearning tam technology acceptance model sem structural equation model,0.0008293030227174724,0.0008293654438413846,0.9958532392741662,0.0008293774386425788,0.0008294404650766502,0.0008292743555556877,KOMPUTASI,0
koperasi penilaian hasil penilaian dikategorikan kategori koperasi sehat sehat sehat sehat sehat tujuan penilaian koperasi penilaian prestasi kinerja mengacu tingkat kesehatan kinerja koperasi motivasi koperasi meningkatkan kualitas kinerja penilaian perhitungan ms excel penulis sistem mempermudah cepat dinas koperasi ukm kabupaten sampang penilaian koperasikoperasi perhitungan penyimpanannya sistem membandingkan nilai dihitung ms excel perhitungan metode memonitoring kinerja koperasi berdasarkan hasil uji coba sistem metode magiq menilai koperasi monitoring hasil kategori mendekati sesuai kategori perhitungan dinas data koperasi data koperasi kategori sesuai akurasi kunci koperasi penilaian magiq,0.0015487606904381038,0.0015482234935017048,0.001548166779797714,0.001548137141751811,0.9922585790081935,0.0015481328863171059,RPL,2
sistem dinamik menganalisa efektivitas kebijakan pendidikan penyelarasan dunia kerja kerja industri studi sekolah menengah kejuruan negeri sampang nurul huriyah pembimbing i achmad jauhari st mkom pembimbing ii sigit susanto p s kom m kom abstrak pendidikan proses pembelajaran sadar pendidik tujuan terbentuknya kepribadiaan pintar akademis memiliki kualitas kompetensi berkualitas menciptakan lulusan berkualitas dibutuhkan sistem menganalisa sdm berkualitas diharapkan mencapai kompetensi mengisi menciptakan lapangan pekerjaan sesuai bidang keahliannya metode digunaan penelitian pendekatan sistem dinamik dilanjutan simulasi skenario ditetapkan pemodelan sistem dinamik alat bantu simpal causal loops menghasilkan struktur model dinamis perilaku sistem dinamik berdasarkan hasil simulasi kebijakan penyelarasaan sistem pendidikan dunia kerja meningkatkan siswa diterima kerja relevan smkn sampang peningkatan sarana prasarana kerja dunia industri peningkatan sarana prasarana meningkatkan siswa diterima kerja relevan penambahan kerja dunia industri meningkatan siswa diterima kerja relevan kunci pendidikan sistem dinamik simulasi keselarasan,0.0008157679512705558,0.0008157380080281981,0.9959211053303193,0.0008157187114068023,0.0008158271481100953,0.0008158428508651628,RPL,0
belajar mengenal huruf hijaiyah pokok membaca alquran diajarkan minat anakanak belajar rendah salah faktor penyebabnya metode pembelajaran huruf hijaiyah variatif menyenangkan wafa metode belajar alquran pendekatan otak kanan asosiatif imajinatif perkembangan teknologi informasi pengembangan media pembelajaran interaktif pengenalan huruf hijaiyah menambah minat anak belajar hijaiyah dikembangkan aplikasi android pembelajaran interaktif huruf hijaiyah metode wafa berdasarkan uji coba pengguna trainer wafa guru murid sdit ulil albab kamal aplikasi belajar hijaiyah wafa buku membantu proses belajar mengajar aplikasi sesuai konsep wafa kunci aplikasi pembelajaran metode wafa pembelajaran interaktif android,0.0009209979403114292,0.0009210432586873468,0.0009210592745593443,0.0009209780294221702,0.9953948863867081,0.0009210351103114667,KOMPUTASI,2
diabetes mellitus dm dikenal kencing manis penyakit ditandai peningkatan kadar gula terusmenerus bervariasi makansehingga penderita diabetes dianjurkan mengatur pola makan sesuai banyaknya kalori dibutuhkan tubuh penderita diabetes menjaga kestabilan gula darah membantu masyarakat memilih makanan penderita diabetes dibutuhkan sistem mudah diakses masyarakat rekomendasi makanan masyarakat dalamsisteminimenggunakanmetode kmean clustering kmean clustering proses pembentukan kelompok data kelompokkelompoknya hasil dimunculkan rekomendasi takaran makanan penderita penyakit diabetes sesuai kalori dibutuhkan penelitian metode kmean clustering diketahuinilaiakurasi data kunci sistem pendukung keputusan diabetes mellitus kmean clustering,0.0009561139692374179,0.00095637355998275,0.0009564140750647564,0.0009561063658728965,0.9952188453027927,0.0009561467270495771,KOMPUTASI,2
diabetes retinopatipenyakit mata menyebabkan penglihatan penderita terganggu tingkat menyebakan kebutaan penderita pemeriksaan medis kamera fundus menghasilkan citra fundus mata tingkatan diabetes retinopati klasifikasi tingkat keparahan berdasarkan citra fundus penelitian database messidormethods for evaluating segmentation and indexing techniques dedicated to retinal ophthalmology penelitian tahapan utama tahap citra inputan inputan citra asli dirubah grayscale citra eliminasi pembuluh darah citra eliminasi pembuluh darah overlapping citra grayscale citra hasil segmentasi tahap proses ekstraksi fitur linear discriminant analysis lda diawali proses ekstraksi fitur principal component analysis pca hasil ekstraksi fitur tahap ketiga proses pengukuran kemiripan euclidean distance sistem tingkat akurasi maksimum fitur inputan citra grayscale nilai fitur fitur akurasi inputan eliminasi pembuluh darah,0.0008651507282099737,0.0008651806811523105,0.9956741443932285,0.0008651313011623857,0.0008652336931814937,0.0008651592030653316,KOMPUTASI,0
kelas unggulan kelas berisi siswa pilihan dipilih berdasarkan syaratsyarat ketat iq potensi akademik prestasi akademik sekolah menengah manual menentukan siswa kelas unggulan memilih siswa kelas unggulan pertimbangan nilai semester penelitian kriteria bahan pertimbangan masuk kelas unggulan penelitian metode metode entropy proses pembobotan metode elimination and choice translation reality ii electre ii perangkingan electre ii metode pengambilan keputusan multikriteria berdasarkan konsep outranking perbandingan berpasangan alternatifalternatif berdasarkan kriteria sesuai penggunaan sistem pendukung keputusan metode electre ii pengguna nilai rating kecocokan alternatif keempat kriteria nilai pengetahuan nilai sikap nilai ketrampilan nilai tes akademik hasil ditampilkan rekomendasi siswa kelas unggulan diurutkan sesuai nilai terbaik hasil eksperimen metode entropy electre ii uji skenario dihasilkan nilai akurasi data uji data kunci kelas unggulan entropy electre ii,0.0010356000756855924,0.00103543525646595,0.6152041199398536,0.0010352962193608802,0.0010353608255849033,0.38065418768304926,RPL,0
aplikasi uml java code generator membantu developer proses menerjemahkan uml bentuk tulisan program merancang aplikasi terstruktur rancangan aplikasi berkualitas mudah dimengerti diterapkan design pattern design pattern meningkatkan skalabilitas maintainabilitas aplikasi design pattern diterapkan composite pattern desain pola struktural command pattern desain pola behavioral hasil penelitian penerapan command pattern aplikasi mendukung fungsionalitas undo redo memudahkan user aplikasi penerapan composite pattern bermanfaat kebutuhan subclass diwakili superclass,0.8388615963818957,0.0009042858452726352,0.0009044788451930256,0.0009042457915138393,0.15752105509248673,0.0009043380436380502,RPL,1
laboratorium berfungsi menunjang kegiatan perkuliahan admin bertanggungjawab kegiatan akademik dilaksanakan laboratorium banyaknya kegiatan akademik sebanding sumber daya manusia admin kesulitan menangani kegiatan akademik open recruitment dibutuhkan menjaring mahasiswamahasiswa berprestasi warga laboratorium kriteriakriteria ditentukan open recruitment warga laboratorium meliputi online test live coding interview presentasi ipk semester penilaian open recruitment manual microsoft excel proses pengolahan data pengambilan keputusan sistem metode simple additive weighting saw technique for order preference by similarity to ideal solution topsis solusi alternatif berbasis web berdasarkan hasil uji coba metode simple additive weighting saw nilai kecocokan urutan alternatif hasil real nilai kecocokan alternatif hasil real hasil uji coba metode technique for order preference by similarity to ideal solution topsis nilai kecocokan urutan alternatif hasil real nilai kecocokan alternatif hasil real,0.33269955994528405,0.0013968933547577093,0.5859978627545739,0.0013968654899942227,0.07711180505171265,0.0013970134036775817,RPL,0
sudut pandang dunia diakui usaha menengah singkat ukm memainkan peran vital pembangunan pertumbuhan ekonomi negara peningkatan daya saing dunia usaha kinerja karyawan faktor produksi jaringan meningkat karyawan patut perhatian pengembang usaha produksi elabilitas meningkat era modern butuhkan karyawan pengetahuan teknologi promosi produk menjaring kesemua daerah proses administrasi cepat media jual beli online ecommerce tindakan transaksi bisnis elektronik internet media komunikasi utama robert e johnson perusahaan membutuhkan klustering khusus menyoroti kinerja karyawan aktifitas kemampuan terkontrol termonitor butuh sistem statistika bernama regresi binary logistic berdasarkan analisis hasil uji ekspektasi b exp b kontribusi kinerja batik trisna art besarnya nilai logit menyentuh nilai peluang kinerja karyawan batik trisna art diambil contoh karyawan mempertahankan kinerja,0.0012889487113232076,0.0012887411623145105,0.2193532282401381,0.0012890149285160982,0.7754910946540624,0.0012889723036456887,RPL,2
era digital teknologi menunjang pembelajaran perkembangan pembelajaran indonesia matematika dasar ilmu pengetahuan rendah meningkatkannya dibutuhkan media penunjang mendampingi pembelajaran dibutuhkan penelitian merancang aplikasi media pembelajaran mengatasi salah game matematika sederhana dalamnya sadar anakanak mempelajari matematika model kreatif aktif menyenangkan peran orang tua dibutuhkan proses belajar maksimal dirancang pendekatan sistem mobile android mudah dijangkau elemen masyarakat efektif proses implementasinya data hasil uji coba aplikasi penelitian berjalan device android os gingerbread random access memory minimal mb pengujian kuisioner responden terbiasa android aplikasi membantu meningkatkan kemampuan literasi matematika anak terbiasa android setuju pendapat hasil kuisioner aplikasi efektif pengguna terbiasa device android kunci elearning matematika interaktif elearning android,0.0008091815516130104,0.0008091398049282326,0.995954115708833,0.0008091289501295202,0.0008092592135266833,0.0008091747709696111,RPL,0
pembuatan game dinamis statis dinamis memiliki kelebihan dibandingkan statis konten game mudah dihafalkan pemain konten dunia game jalan cerita aktor musuh peluru aspek statis memiliki kelemahan aspek game mengalami perubahan pemain mudah memenangkan permainan menghafalkan aspek game salah game dinamis menerapkan metode recursive division metode depth first searchdfs metode recursive division metode membangun maze metode depth first search metode mencari jalan maze penelitian metode diterapkan pembuatan game berjudul help sakera out game berjalan perangkat bergerak android hasil penelitian kecepatan terbaik metode recursive division detik perangkat bergerak android kecepatan terburuknya detik kecepatan terbaik terburuk metode recursive division dipengaruhi memori menampung dinding disesuaikan berdasarkan ukuran maze dibangun kunci metode recursive division metode depth first search maze android,0.0013229052014920933,0.0013228755045418814,0.001323323724796121,0.0013228886507712452,0.9933850913488782,0.0013229155695204436,RPL,2
penjadwalan sidang tugas koordinator tugas manual mendata mahasiswa mendaftar sidang koordinator mengecek jadwal mengajar dosen bidang minat masingmasing koordinator mencocokkan jadwal dosen jadwal sidang proses membutuhkan menentukan penjadwalan sidang sistem memakai metode algoritma genetika sistem mengolah data pendaftatr sidang data dosen jadwal dosen data terkumpul menentukan dosen penguji menghitung nilai penalti pendaftar menjumlah nilai penalti menghitung nilai fitnessnya tahapan seleksi dilanjutkan tahapan crossover mutasi menghasilkan jadwal sidang percobaan fitness terbaik hasil percobaan nilai inputan probabilitas crossover probabilitas mutasi nilai fitness maksimal generasi maksimal rabu tanggal agustus semester ganjil gelombang nilai ratarata fitness uji coba menit detik,0.0008361984720076505,0.0008361628839637604,0.0008362698723950002,0.0008361676571785037,0.9958189494252297,0.000836251689225359,RPL,2
ketersediaan informasi sisi berkah patut disyukuri zaman dengannya kehidupan manusia mudah sisi melimpahnya informasi melahirkan permasalahan manusia perihal informasi dibutuhkan akurat kumpulan informasi dikembangkanlah mengatasi permasalahan sistem temu informasi information retrieval sistem temu informasi memiliki tingkat relevansi diterima pengguna menghasilkan nilai relevansi salah sistem menerapkan metode perangkingan teruji menentukan kinerja metode perangkingan kinerja metode perangkingan ditentukan relevansinya diukur parameter precision recall latent semantic analysis tugas dikombinasikan cosine similarity mengukur kinerjanya diimplementasikan perangkat lunak diuji parameternya pengujian metode pembanding mengukur kinerja latent semantic analysis dikombinasikan cosine similarity dipilihlah vector space model pembanding hasil pengujian tugas menunjukan latent semantic analysis memiliki nilai similaritas vector space model nilai precision nilai recall nilai fmeasurenya,0.0012888276957121697,0.0012887563587880525,0.0012888604487444819,0.0012888153697354554,0.9935558900004681,0.001288850126551756,RPL,2
sepeda motor salah alat transportasi gemari masyarakat memiliki ukuran cepat harga mahal bandingkan alat transportasi lainya varian sepeda motor lengkap keunggulan kelebihannya mempersulit konsumen menentukan pilihan sesuai kriteria memudahkan pembeli memilih sepeda motor sesuai keinginannya dirancanglah sistem pendukung keputusan menentukan sepeda motor sesuai dimana sistem pendukung keputusan dirancang berbasis web mudah akses dimanapun media internet sistem dibangun perhitungan klasifikasi nave bayesian akurasi perhitungan terjamin penelitian dihasilkan akurasi klasifikasi pengambilan keputusan akurasi,0.9951731041911704,0.0009652978826612443,0.0009653391810022288,0.0009653481610455214,0.0009654160868487942,0.0009654944972718307,RPL,1
salah program kerja dinas perindustrian perdagangan kabupaten sumenep pengembangan industri rumah tangga program peningkatan kemampuan teknologi menenetukan ikm unggulan ikm unggulan dibina bantuan peralatan sistem dibangun mendukung proses perangkingan ikm dimana proses membutuhkan data ikm data diolah metode weighted product olah data diklasifikasikan industri industri menengah industri penelitian menghasilkan rangking berbeda dinas sistem perbedaan faktor penilaian dinas mengunakan penilaian segi produk banyaknya pelaku usaha penggolongan kiid ovopikia sistem tenaga kerja nilai investasi produksi nilai produksi bahan baku,0.000865149349080625,0.0008651748397855221,0.000865125976135741,0.0008652763558725999,0.995674111946183,0.0008651615329425069,KOMPUTASI,2
pemilihan program studi perguruan salah isu siswa sekolah menengah siswa kelas xii menempuh jenjang perguruan proses pemilihan program studi manual guru bimbingan konseling berdasarkan nilai rapor minat siswa penelitian mengembangkan sistem pendukung keputusan membantu siswa sekolah menengah memilih program studi perguruan sistem siswa efektif efisien siswa sekolah menengah sistem media pendamping guru bimbingan konseling universitas sarana edukasi informasi sistem didesain otomatis rekomendasi pengguna berdasarkan nilai masukan nilai masukan diproses acuan nilai rapor nilai mata pelajaran siswa pengguna pemrosesan membutuhkan aspek keunggulan sistem efisiensi hasil uji coba siswa kelas xii sma negeri sampang sistem kualifikasi revisi ratarata prosentase kualitas sistem pendukung keputusan pemilihan program studi siswa sekolah menengah uji coba perorangan uji coba kelompok uji coba kelompok kunci fakultas program studi sistem pendukung keputusan,0.000956478986007066,0.0009562825878264842,0.0009562364069480841,0.0009561046294107595,0.995218628229847,0.0009562691599605555,RPL,2
bimbingan konseling berperan proses pembentukan kepribadian mengasah kemampuan siswa bidang akademik peran bimbingan konseling sekolah maksimal didukung sistem pelayanan bimbingan konseling permasalahan lengkapnya ketersediaan data konseli dibutuhkan konselor kegiatan pelayanan bimbingan konseling permasalahan diminimalisir sistem menampung menyediakan data lengkap sistem informasi bimbingan konseling pelanggaran siswa diharapkan memperbaiki kinerja sistem sistem terkomputasi meminimalisir kehilangan kerancuan data meningkatkan pelayanan bimbingan konseling sekolah berdasarkan hasil uji coba fungsionalitas objektifitas sistem dinilai berjalan nilai kunci sistem informasi bimbingan konseling,0.001141676110013692,0.0011415949358199561,0.9942917489669476,0.001141634378426027,0.0011416905413072073,0.0011416550674855008,RPL,0
proses pengelolaan anggaran dinas komunikasi informatika kabupaten sumenep meliputi proses dpa disahkan pembuatan npd pembuatan spp rekap laporan pengelolaan anggaran mengelolah keuangan kegiatan direncanakan rencana pengelolaan anggaran disusun berdasarkan kegiatan tahunan rencana kegiatan jangka perhitungan datadata pengeluaran anggaran laporan otomatis dicetak dihitung manual membutuhkan berkasberkas data pengeluaran sistemnya manual hasil kinerjanya lambat membutuhkan laporan pengelolaan anggaran sistem informasi pengelolaan anggaran berbasis web membantu kegiatan pembuatan laporan mudah cepat efisien melaksanakannya membantu pembuatan aplikasi framework codeigniter versi framework codeigniter diperoleh gratis sistem model mvc model view controller dikembangkan aplikasi web berbasis php hasil penelitian perancangan sistem informasi pengelolaan anggaran membantu mempermudah pekerjaan pegawai pembuatan laporan pengelolaan anggaran memperoleh informasi mudah akurat cepat kunci sistem informasi laporan pengelolaan anggaran framework codeigniter,0.0011683278200114145,0.001168281029346922,0.7944401569215923,0.0011683667873715463,0.0011684752270526495,0.20088639221462518,RPL,0
sistem informasi pondok pesantren al hikam tunjung burneh bangkalan manual pengolahan data pesantren konvensional sistem pendataan dirasakan kekurangan sistem lembaran kertas arsip menyebabkan datadata mudah hilang rusak tugas dibangun sistem informasi pesantren mengintegrasikan prosesproses pesantren data terkait pengintegrasian meningkatkan efisiensi sumber daya pesantren menyediakan media penyimpanan data terstruktur sistem dikembangkan bahasa pemograman php fremwork laravel sqlyog database server sistem diharaapkan mempermudah mempercepat proses pengumpulan pengolahan data akurasi kecepatan penyampaian informasi kunci sistem informasi pondok pesantren berbasis web,0.5646481810411169,0.0012408603411753062,0.001240898607205113,0.0012411224981976878,0.0012409621834846517,0.4303879753288204,RPL,1
kencing manis salah penyakit menyebabkan komplikasi penyakit diabetic retinopathy dr pasien penelitian pasien digolongkan kedalam tingkatan normal sehat moderate nonproliferative diabetic retinopathy npdr severe nonproliferative diabetic retinopathy npdr proliferative diabetic retinopathy pdr penelitian diawali tahap prepocessing dimana citra input dikenai segmentasi eliminasi blood vessel optic disc objek proses ekstraksi tahapan ekstraksi fitur citra bersih objek ekstraksi diambil informasi fitur hybrid method gabungan fitur metode ekstraksi glcm glrlm hasil ekstraksi citra diklasifikasikan fiturfiturnya algoritma jaringan saraf tiruan kedalam tingkatan penelitian menghasilkan perbandingan rerata akurasi tertinggi metode ekstraksi fitur perbandingan rerata nilai akurasi tertinggi glcm glrlm hybrid skenario nilai berturutturur metode glrlm cocok metode hybrid,0.0010684546694773916,0.0010684265900196227,0.3672927576086375,0.0010684885424885615,0.6284334151992135,0.001068457390163408,RPL,2
perkembangan teknologi informasi cepat teknologi jaringan nirkabel iot internet of things konsep perangkat kontrol mengontrol alat mesin jarak memanfaatkan teknologi internet penulis mencoba perancangan sistem mengontrol peralatan rumah tangga jarak menyalakan memadamkan lampu jarak jaringan internet wifi lokal arduino pengontrolan lampu relay dikontrol mikrokontroler arduino terhubung jaringan wifi lokal modul espex perintah menyalakan memadamkan lampu dikirim langsung mobile device android jaringan wifi lokal aplikasi android menyalakan memadamkan lampu jarak perancangan pengimplementasian internet of thing aplikasi smarthome pengontrolan peralatan rumah tangga jarak hasil pengujian sistem furps functionality usability reliability performance supportability proses menyalakan memadamkan lampu jaringan wifi lokal ratarata detik user mudah mengontrol peralatan rumah tangga jarak kunci android arduino espex internet of things iot smarthome,0.1789568373052635,0.0012410569619409602,0.8160793606102459,0.0012408218022070573,0.0012408704983605926,0.0012410528219820866,RPL,0
indonesia sms pilihan megirimkan pesan dibawah instant messenger bbm whatsapp perbedaan sms instant messenger pembayaran pengiriman pesannya tingkat keamanan instant messenger fitur mengamankan percakapan metodemetode kriptografi beragam sms memiliki fitur dibuatlah sms tambahan fitur kriptografi kriptografi algoritma rsa algoritma rsa kriptografi kunci asimetris memiliki kunci proses enkripsi dekripsi algoritma rsa menjadikan plaintext bertambah karakternya fitur kompresi menekan pertambahan karakternya algoritma kompresi diguankan shannonfano merupkan algoritma syimbolwise dimana karakter dikompresi diubah kode biner kompresi karakter hasil enkripsi hasil penelitian kunci proses dekripsi pesan nilainilai avalanche effect algoritma rsa berkisar nilai brute force masingmasing kunci didapatkan ratarata rasio space saving kompresi pernyataanpernyataan pengguna disarankan kunci bit,0.0009382323927609163,0.0009382005893551641,0.8826432046748265,0.0009385160209734483,0.11360366075708786,0.000938185564996244,RPL,0
sistem pendukung keputusan dunia pendidikan membantu sekolah menentukan kelas unggulan sekolah menengah manual menentukan siswa kelas unggulanyakni memilih siswa unggulan pertimbangan nilai semester penelitian kriteria bahan pertimbangan masuk kelas unggulan penelitian metode spk metode saw metode topsis studi penentuan siswa kelas unggulan smp negeri malo metode konsepnya sederhana mudah dipahami komputasinya efisien hasil diperoleh penelitian menentukan alternat if terbaik alternatif calon siswa layak masuk kelas unggulan berdasarkan kriteria kriteria ditentukan penelitian metode simple additive weight topsis nilai akurasi data kunci sistem pendukung keputusan kelas unggulan saw topsis,0.0013406327748326826,0.0013406262332826754,0.0013408946242886859,0.49179500509507895,0.5028420985765064,0.00134074269601071,RPL,2
salah peran spk dibidang pendidikan proses pengambilan keputusan pemilihan jurusan siswa madrasah aliyah ma miftahul ulum bettet sifatnya membantu mengambil keputusan menentukan jurusan ipa sistem membantu memecahkan prmasalahanpermasalahan rangking siswa jugak membantu bahan membantu guru mengambil keputusan mendukung diatas metode diterapkan sistem pendukung keputusan didalamnya metode pembobotan disetiap kriteriakriteria ditentukan sekolah metode diterapkan sistem metode vikor metode membantu menentukan siswa perangkingan nilai indek vikor q siswa bagus peringkat rangkingnya penjurusan ajaran hasil perangkingan metode vikor kecocokan katakunci spk metode vikor ma miftahul ulum nilai indek vikor,0.0011684009001155934,0.3179759467263227,0.17806924684821365,0.0011683343932989607,0.500449634202649,0.0011684369293999185,KOMPUTASI,2
batik budaya asli berasal indonesia daerah indonesia memiliki batik khas berbeda daerah kekhasan batik motif batik daerah memiliki motif ciri budaya daerah membedakan motif batik sulit orang awam kemampuan visual penelitian bidang teknologi komputasi latar permasalahan pengenalan pola motif batik klasifikasi batik berdasarkan daerahnya lainlain metodemetode hasil akurasi berbeda penelitian identifikasi citra batik kabupaten madura metode d discrete fourier transform ddft ekstraksi ciri nave bayes proses klasifikasi identifikasi hasil penelitian sistem mengidentifikasi menglasifikasi batik madura penelitian akurasi tertinggi batik dikenali sistem,0.36964938150595666,0.0008091100677901134,0.0008091425273675222,0.0008091210323274387,0.0008091548361483943,0.6271140900304099,RPL,1
penerimaan siswa aspek kalangan dunia pendidikan sistem menunjang kinerja penerimaan siswa mengumpulkan one gate system percepatan kinerja memudahkan siswa mendaftar mudah nyaman sistem informasi monitoring berperan dalan proses penerimaan siswa sistem dibutuhkan memantau proses penerimaan siswa barupenerapan sistem monitoring memantau peserta pendidik daftar sekolahan ditujuadanya sistem informasi monitoring membantu instansi terkait sistem berdampak positif pendidikan indonesiakarena adanhya sistem pemerataan siswa disetiap sekolah terpenuhi target dicanangkan pemerintah penelitian sistem informasi monitoring penerimaan siswa sma jalur nasional sistem membantu dinas pendidikan pelopor mengatur kegiatan penerimaan siswa sistem membantu sekolah siswa siswi melaksanan seleksi penerimaan siswa,0.0011548386745257708,0.0011548070234033252,0.001154942249465235,0.8623903527945377,0.13299019561372097,0.001154863644346798,RPL,1
abstrak sekolah proses pembelajaran jenis ujian ujian pilahan ganda ujian esai pengkoreksian ujian esai susah dibandingkan pilihan ganda salah kelemahan bentuk esai sulitnya menilai cenderung memakan siswa kembangkan guru susah mengkoreksi siswa mencocokkan kunci guru metode salah satunya metode cosine similarity metode cosine similarity salah metode menghitung kesamaan buah dokumen hasil pengkoreksian preprocessing preprocessing perbedaan penilaian preprocessing dibandingkan preprocessing persentase pengkoreksian mengggunakan preproceesing preprpocessing sistem penilaian esai membantu guru mengoreksi ujian esai kunci sekolah sistem koreksi esai cosine similarity preprocessing,0.3315817411240674,0.0010684399245378144,0.0010685014336057508,0.0010684290600909056,0.001068516248337595,0.6641443722093606,RPL,1
